"gene","Xist_RIP_r","Airn_RIP_r","Kcnq1ot1_RIP_r","Xist_network_r","Airn_network_r","Kcnq1ot1_network_r","total_intra","rare","prev","rare_ratio","mean_silhouette","modularity","genetype"
"1700029J07Rik_chr8_45953606_45975440_-_ENSMUSG00000071103.10_ENSMUSG00000071103.10.unspliced",-0.103811219,0.281396634,0.16289525,0.132152334149374,0.182902093893592,0.24174161537048,64,16,46,0.25,0.244641597275966,0.0108538109121199,"protein_coding"
"1700029J07Rik_chr8_45953606_45975440_-_ENSMUSG00000071103.10_ENSMUST00000095323.7",0.520304918,0.382398391,0.256789346,0.102828719947558,0.192006317732373,0.252682550009228,76,21,51,0.276315789473684,0.201799996787151,0.0202980597087144,"protein_coding"
"1700030C10Rik_chr12_20804381_20815779_-_ENSMUSG00000099759.1_ENSMUSG00000099759.1.unspliced",0.038190254,0.074417705,0.378140821,0.263334061334341,0.307946022248548,0.408766426662994,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700030J22Rik_chr8_116969594_116978959_-_ENSMUSG00000031847.8_ENSMUSG00000031847.8.unspliced",0.785199275,0.506904147,0.386049647,0.208592986739033,0.188452053020208,0.178233428733778,83,18,60,0.216867469879518,0.161509562908015,0.036903146941757,"protein_coding"
"1700030K09Rik_chr8_72443880_72461001_+_ENSMUSG00000052794.13_ENSMUSG00000052794.13.unspliced",-0.066323938,0.52911294,0.580920766,0.215937220190999,0.353744761536074,0.348814972507029,77,22,53,0.285714285714286,0.187596161650144,0.0392661452384738,"protein_coding"
"1700034H15Rik_chr1_191886130_191907527_-_ENSMUSG00000055833.14_ENSMUSG00000055833.14.unspliced",0.184987104,0.559867339,0.61859659,0.142441157597986,0.266351511232817,0.276715183983089,52,11,38,0.211538461538462,0.101700995442566,-0.021749481345441,"lncRNA"
"1700034P13Rik_chr1_9747648_9791924_+_ENSMUSG00000097893.8_ENSMUSG00000097893.8.unspliced",0.012954627,0.161067184,0.20567338,0.0304108818033253,0.172442482391091,0.250886267248391,62,28,30,0.451612903225806,0.103896662153362,0.00763672310091333,"lncRNA"
"1700034P13Rik_chr1_9747648_9791924_+_ENSMUSG00000097893.8_ENSMUST00000189431.1",-0.029240433,0.232021654,0.135711869,0.0609917029147986,0.0898105334372747,0.0871462942642523,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700037H04Rik_chr2_131146324_131160081_-_ENSMUSG00000027327.16_ENSMUSG00000027327.16.unspliced",-0.030779944,0.069429437,0.340599638,0.022677577118008,0.104897045654093,0.158895552628827,95,29,61,0.305263157894737,0.221030006150084,0.12386373200909,"protein_coding"
"1700039E22Rik_chr19_44828493_44835938_-_ENSMUSG00000092369.1_ENSMUSG00000092369.1.unspliced",0.085236205,0.573774051,0.835075252,0.0684202046628954,0.215887764478969,0.2021533997367,41,9,30,0.219512195121951,0.100439996747563,0.0464094394453976,"lncRNA"
"1700040L08Rik_chr6_71543192_71544114_-_ENSMUSG00000107406.1_ENSMUST00000205011.1",NA,NA,NA,-0.0332948096961486,-0.0596237286130973,-0.0125693392512725,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700041G16Rik_chr8_22805766_22809537_+_ENSMUSG00000054822.5_ENSMUSG00000054822.5.unspliced",-0.099747672,0.220231899,0.1718174,0.127650224189218,0.110679734998511,0.142555742842871,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700047K16Rik_chr11_58322988_58324439_+_ENSMUSG00000087347.1_ENSMUST00000145068.1",0.120610105,-0.062122921,-0.07045405,0.082562362070305,0.0563154263604782,0.0127708728274017,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700052K11Rik_chr11_105177726_105181433_-_ENSMUSG00000099681.1_ENSMUST00000190120.1.monoexonic.unspliced",0.713575697,0.479884009,0.292891501,0.391226254375354,0.425116037065335,0.346772292677505,87,15,70,0.172413793103448,0.238342252188091,0.013956256886311,"lncRNA"
"1700055C04Rik_chr9_64038465_64041465_-_ENSMUSG00000093616.1_ENSMUSG00000093616.1.unspliced",-0.067928757,0.075941026,0.130355272,0.12210566068702,0.195507705666174,0.0420555242499463,50,15,32,0.3,0.139941836709185,-0.0309552355993167,"lncRNA"
"1700055D18Rik_chr4_45011687_45015406_+_ENSMUSG00000070997.4_ENSMUST00000186030.1.monoexonic.unspliced",0.592836854,0.489630306,0.266668632,0.379206142543923,0.3842412979865,0.351740183859443,69,14,54,0.202898550724638,0.246723345990298,0.0301849970161772,"lncRNA"
"1700056N10Rik_chr16_17047520_17049111_+_ENSMUSG00000084792.1_ENSMUSG00000084792.1.unspliced",-0.041492705,0.085113415,0.245151491,0.0909307030994558,0.21292929395966,0.26482721787289,63,27,34,0.428571428571429,0.307580097378543,0.0312690402912091,"lncRNA"
"1700058P15Rik_chr7_19258492_19259739_+_ENSMUSG00000089636.1_ENSMUSG00000089636.1.unspliced",NA,NA,NA,-0.0267546922315119,-0.0865856961401675,-0.016177532776403,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700063J08Rik_chr17_28951855_28952408_-_ENSMUSG00000117080.1_ENSMUST00000233094.1.monoexonic.unspliced",0.709407634,0.412795321,0.236784631,-0.0337049397740607,-0.00608759100749802,-0.0689848157861313,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700066M21Rik_chr1_57377620_57385423_+_ENSMUSG00000038323.3_ENSMUSG00000038323.3.unspliced",-0.120574771,0.185331022,0.487618448,0.082840502300532,0.224908310697845,0.327689142060875,62,23,36,0.370967741935484,0.0764862575838936,-0.0211035525321239,"protein_coding"
"1700067K01Rik_chr8_84001502_84004770_+_ENSMUSG00000046408.15_ENSMUSG00000046408.15.unspliced",0.674388522,0.588197845,0.43820479,0.0795671529708913,0.325294911416927,0.217840790272407,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700082M22Rik_chr8_104641807_104658558_+_ENSMUSG00000023737.14_ENSMUSG00000023737.14.unspliced",-0.117752897,0.234824047,0.248616611,-0.130390476184502,0.145204877804957,0.225760186904664,69,22,43,0.318840579710145,0.0817110287551696,-0.0167275876748726,"lncRNA"
"1700084C06Rik_chr9_21091755_21128393_+_ENSMUSG00000086016.1_ENSMUSG00000086016.1.unspliced",0.300385093,0.697412638,0.631860764,0.349929937516538,0.528676233042299,0.534573757782869,80,13,63,0.1625,0.162372917974228,-0.0266768292682927,"lncRNA"
"1700084E18Rik_chr2_30236795_30238223_-_ENSMUSG00000100747.4_ENSMUSG00000100747.4.unspliced",0.382859423,0.186626683,0.126318399,0.0939472870160913,0.161442906336504,0.195223149031629,58,30,26,0.517241379310345,0.286353509769325,-0.0172613262992272,"lncRNA"
"1700086D15Rik_chr11_65151910_65159891_-_ENSMUSG00000020548.10_ENSMUSG00000020548.10.unspliced",-0.137367965,-0.117121408,0.056797562,0.219445809231233,0.360654998091099,0.453435788995688,59,12,44,0.203389830508475,0.189708939625471,-0.00566647376543208,"protein_coding"
"1700086P04Rik_chr4_129050097_129057983_-_ENSMUSG00000085085.2_ENSMUSG00000085085.2.unspliced",0.531777155,0.751454905,0.571491371,0.161100013828824,0.379431916607978,0.26273023004195,60,10,48,0.166666666666667,0.11590357623643,0.0103024931903192,"lncRNA"
"1700088E04Rik_chr15_79129349_79141253_-_ENSMUSG00000033029.12_ENSMUST00000187550.6",NA,NA,NA,0.030560762876161,0.0795710338307058,0.136692624939287,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700092M07Rik_chr19_8740718_8741225_+_ENSMUSG00000090840.2_ENSMUSG00000090840.2.unspliced",0.435288855,0.49762485,0.327433637,0.311282860508192,0.375163951386755,0.255745996923961,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700093J21Rik_chr16_96082676_96089070_+_ENSMUSG00000117289.1_ENSMUSG00000117289.1.unspliced",-0.018274006,0.627192484,0.711164389,0.152280854889013,0.270263024937045,0.242355700436613,70,13,50,0.185714285714286,0.107303655072697,-0.0323675784113267,"lncRNA"
"1700093K21Rik_chr11_23516203_23521155_-_ENSMUSG00000020286.13_ENSMUSG00000020286.13.unspliced",-0.142425782,-0.117627301,-0.105148331,0.376499513678081,0.142951933276163,0.155210174673102,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700093K21Rik_chr11_23516203_23521155_-_ENSMUSG00000020286.13_ENSMUST00000239488.1",0.431397038,0.158839526,-0.019446772,0.379144631997553,0.174242331804126,0.173176499355467,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700094D03Rik_chr3_90062796_90068347_+_ENSMUSG00000118506.1_ENSMUSG00000118506.1.unspliced",-0.154766393,-0.107604927,-0.092447867,0.36951665627835,0.362269851733989,0.348160791877397,91,8,80,0.0879120879120879,0.200214389884245,0.0650924088800013,"protein_coding"
"1700094D03Rik_chr3_90062796_90068347_+_ENSMUSG00000118506.1_ENSMUST00000029551.2",0.047038161,0.151896095,0.233430605,0.432826457554789,0.3663910844797,0.334370412454354,85,5,79,0.0588235294117647,0.342057795821485,0.0738967992975327,"protein_coding"
"1700094D03Rik_chr3_90062796_90068347_+_ENSMUSG00000118506.1_ENSMUST00000238911.1",0.468753772,0.200260125,0.031312935,0.331436349421266,0.277561989480345,0.254060555209551,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700102H20Rik_chr17_3557824_3559862_+_ENSMUSG00000116852.1_ENSMUSG00000116852.1.unspliced",0.014939919,-0.065573224,-0.030646405,0.0670489652323173,0.0602919376453884,0.0237755788542442,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700102P08Rik_chr9_108392805_108410934_+_ENSMUSG00000032611.9_ENSMUSG00000032611.9.unspliced",-0.162440988,0.492020469,0.392861444,0.169177094115687,0.196726734821206,0.167847611982043,55,13,39,0.236363636363636,0.119196276050714,-0.0295565836106377,"protein_coding"
"1700102P08Rik_chr9_108392805_108410934_+_ENSMUSG00000032611.9_ENSMUST00000035234.5",0.414104437,0.331740307,0.14689098,0.14583129849252,0.0489497830151446,0.0519800831982813,61,35,25,0.573770491803279,0.243857218659176,0.0166513952519783,"protein_coding"
"1700102P08Rik_chr9_108392805_108410934_+_ENSMUSG00000032611.9_ENSMUST00000192995.5",NA,NA,NA,0.0705529959741889,0.114677096755694,0.0559653665469266,64,26,36,0.40625,0.306465357757361,0.00968130238839712,"protein_coding"
"1700108F19Rik_chr14_76672963_76687169_+_ENSMUSG00000101009.6_ENSMUSG00000101009.6.unspliced",0.43186993,0.388133007,0.49677128,0.145973942781981,0.180830440219225,0.310053666580147,69,20,43,0.289855072463768,0.209058243062322,0.0937249605091458,"lncRNA"
"1700109H08Rik_chr5_3571566_3584356_+_ENSMUSG00000008307.11_ENSMUSG00000008307.11.unspliced",-0.068182904,0.612296355,0.596582602,0.273686980119934,0.40127536682379,0.41977092785986,62,16,44,0.258064516129032,0.0851333105095158,-0.0191099901359738,"protein_coding"
"1700109H08Rik_chr5_3571566_3584356_+_ENSMUSG00000008307.11_ENSMUST00000008451.11",-0.109641833,-0.195683506,-0.219978116,0.144715207745528,0.104197664792291,0.150890594768999,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700110C19Rik_chr17_10324602_10329307_+_ENSMUSG00000099384.6_ENSMUSG00000099384.6.unspliced",0.068850083,0.473012489,0.690321132,0.0599033214761792,0.114086604753636,0.111254143867677,52,21,30,0.403846153846154,0.180276642088091,0.0497,"lncRNA"
"1700112D23Rik_chr3_28702667_28781108_-_ENSMUSG00000091329.2_ENSMUSG00000091329.2.unspliced",0.535295565,0.75666437,0.56790878,0.191874829281087,0.110343531005931,0.154097018704741,40,8,32,0.2,0.159088844807899,0.00465025618177769,"lncRNA"
"1700112J16Rik_chr7_67204082_67222536_-_ENSMUSG00000097527.2_ENSMUSG00000097527.2.unspliced",0.720203679,0.57441159,0.393797276,0.201133042336867,0.343737093459945,0.27082754517887,55,14,39,0.254545454545455,0.0819111243837018,-0.0159780175045797,"lncRNA"
"1700113A16Rik_chr3_88171556_88177785_-_ENSMUSG00000096935.5_ENSMUSG00000096935.5.unspliced",0.013058393,0.773873622,0.75154243,0.209412389464902,0.0776272168808003,0.059085474741416,51,23,25,0.450980392156863,0.129794035522506,-0.0319387755102041,"lncRNA"
"1700120B22Rik_chr10_63243068_63244153_-_ENSMUSG00000045391.4_ENSMUSG00000045391.4.unspliced",0.739352807,0.455975071,0.279069033,-0.0577260616654718,0.02441304157555,0.0826912768424733,66,37,28,0.560606060606061,0.335331456327845,0.0145225735946998,"lncRNA"
"1700120C14Rik_chr15_99249511_99262044_+_ENSMUSG00000100599.2_ENSMUSG00000100599.2.unspliced",0.628268516,0.48953124,0.427188834,0.131670252557144,0.0956578323009694,0.154463634680524,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700122E12Rik_chr8_84847188_84848415_+_ENSMUSG00000087685.1_ENSMUSG00000087685.1.unspliced",0.709841532,0.48754904,0.304733063,0.141640287714066,0.0854446993744009,0.201031361066757,NA,NA,NA,NA,NA,NA,"lncRNA"
"1700123M08Rik_chr4_11966565_11994280_+_ENSMUSG00000085614.1_ENSMUSG00000085614.1.unspliced",0.037437262,0.34344314,0.638981375,0.273328757468263,0.177207926702747,0.243088456178937,62,9,51,0.145161290322581,0.058273643630006,-0.0224299160209339,"lncRNA"
"1700123O20Rik_chr14_54686216_54690741_+_ENSMUSG00000040822.7_ENSMUSG00000040822.7.unspliced",-0.111192829,0.501922755,0.587725658,0.261893117950184,0.284154317364761,0.274949210110975,NA,NA,NA,NA,NA,NA,"protein_coding"
"1700124L16Rik_chr6_83761756_83762865_-_ENSMUSG00000099354.6_ENSMUST00000190077.1.monoexonic.unspliced",-0.18503709,-0.178143179,-0.097219543,0.0684047574007388,0.0976943843260615,0.1926120435155,57,38,19,0.666666666666667,0.180705066385997,-0.0297668940784518,"lncRNA"
"1700125G22Rik_chr3_27154026_27157019_+_ENSMUSG00000097584.1_ENSMUSG00000097584.1.unspliced",0.128313832,0.512943474,0.704849549,0.00185520051418552,0.0117398998922755,0.0234439736869263,NA,NA,NA,NA,NA,NA,"lncRNA"
"1810009A15Rik_chr19_8888853_8890881_+_ENSMUSG00000071653.9_ENSMUSG00000071653.9.unspliced",0.069495793,-0.035625326,-0.085482531,0.254559690984078,0.133064306167814,0.18976826237468,NA,NA,NA,NA,NA,NA,"protein_coding"
"1810010H24Rik_chr11_107025681_107030443_+_ENSMUSG00000078607.6_ENSMUSG00000078607.6.unspliced",0.308973376,0.410086107,0.341813541,0.14748671018597,0.223104681893709,0.329935346573301,82,24,52,0.292682926829268,0.142215611552261,0.000392767467631712,"protein_coding"
"1810012K16Rik_chr8_22398721_22399596_+_ENSMUSG00000099825.1_ENSMUSG00000099825.1.unspliced",-0.0399764,0.554445081,0.601956983,-0.0954485094367108,0.0728610222462433,0.0472896536071053,NA,NA,NA,NA,NA,NA,"lncRNA"
"1810013L24Rik_chr16_8830100_8858922_+_ENSMUSG00000022507.6_ENSMUSG00000022507.6.unspliced",0.113478486,0.03364176,0.15798552,0.401539041491571,0.394321223331146,0.398079361220104,81,3,78,0.037037037037037,0.320161507201099,0.0800754779925356,"protein_coding"
"1810014B01Rik_chr10_86685525_86694806_+_ENSMUSG00000097412.2_ENSMUST00000218095.1",0.138289778,-0.017644385,-0.034970022,0.116012960335632,0.0774641984976615,0.0980999673295128,64,31,29,0.484375,0.269715550083552,-0.0033278197857593,"others"
"1810019D21Rik_chr8_106135400_106138525_+_ENSMUSG00000086390.7_ENSMUSG00000086390.7.unspliced",0.650022218,0.453262886,0.265721237,0.122447955359125,0.365062407526655,0.335187103055899,44,15,29,0.340909090909091,0.167395563702862,-0.0288228637694171,"lncRNA"
"1810019D21Rik_chr8_106135400_106138525_+_ENSMUSG00000086390.7_ENSMUST00000145343.1",0.682561906,0.442548738,0.260419653,-0.0527770629535362,0.157416988805336,0.189377151424065,55,23,30,0.418181818181818,0.247540187899179,-0.0190998959417274,"lncRNA"
"1810019N24Rik_chr7_12948592_12961768_-_ENSMUSG00000097115.2_ENSMUST00000181128.1",0.090126486,0.38517313,0.310880789,0.0213517366009272,0.0338869034203732,0.138607822693773,NA,NA,NA,NA,NA,NA,"lncRNA"
"1810020O05Rik_chr6_87675590_87722801_-_ENSMUSG00000089997.2_ENSMUST00000238521.1",-0.092835044,-0.196499449,-0.213332019,-0.108642967332289,-0.0294177335287586,0.0371471146543569,NA,NA,NA,NA,NA,NA,"protein_coding"
"1810021B22Rik_chr15_89071196_89075852_-_ENSMUSG00000087331.8_ENSMUSG00000087331.8.unspliced",0.689746836,0.452566149,0.298509073,0.032543409677483,0.0727526035489699,0.12992910030911,58,17,40,0.293103448275862,0.176679811947204,0.047625107682669,"lncRNA"
"1810024B03Rik_chr2_127186355_127208280_-_ENSMUSG00000044145.2_ENSMUSG00000044145.2.unspliced",0.507272519,0.536839309,0.38608322,0.166850556768268,0.357467373052157,0.447936624213654,41,11,29,0.268292682926829,0.0797688910426303,-0.0279198117035955,"protein_coding"
"1810026B05Rik_chr7_73539801_73558395_-_ENSMUSG00000101970.8_ENSMUSG00000101970.8.unspliced",-0.024716886,0.218095251,0.377461005,0.421591190069534,0.400373788860471,0.41856669217372,80,15,62,0.1875,0.238624654958384,0.00729128927074167,"lncRNA"
"1810026B05Rik_chr7_73539801_73558395_-_ENSMUSG00000101970.8_ENSMUST00000184554.7",0.396532454,0.184101123,-0.008828798,0.431427871653989,0.222070533089427,0.194790103686004,NA,NA,NA,NA,NA,NA,"lncRNA"
"1810030O07Rik_chrX_12654879_12673668_-_ENSMUSG00000044148.6_ENSMUSG00000044148.6.unspliced",0.201995215,0.370677583,0.488487014,0.0417957947638391,0.199525595460364,0.189310181008966,77,36,38,0.467532467532468,0.23446017183713,0.0792954815695601,"protein_coding"
"1810037I17Rik_chr3_122924203_122926184_+_ENSMUSG00000054091.9_ENSMUSG00000054091.9.unspliced",-0.107117779,-0.031323,-0.129118306,0.152765141591392,0.181152813377787,0.111977414425777,117,32,80,0.273504273504274,0.479037157230641,0.165318017202354,"protein_coding"
"1810044D09Rik_chr6_91440987_91441755_+_ENSMUSG00000100680.1_ENSMUSG00000100680.1.unspliced",0.321800741,0.109230996,-0.015197019,0.11766745755647,-0.0223721910343942,0.0160685076860441,95,46,43,0.48421052631579,0.232840969171791,0.0431191467221644,"lncRNA"
"1810055G02Rik_chr19_3708293_3717881_+_ENSMUSG00000035372.2_ENSMUSG00000035372.2.unspliced",-0.069113191,0.456841489,0.724994645,0.186227936952635,0.299490865491965,0.289745889530845,88,15,67,0.170454545454545,0.303282329458431,0.118554658993766,"protein_coding"
"1810058I24Rik_chr6_35252654_35263496_+_ENSMUSG00000073155.12_ENSMUSG00000073155.12.unspliced",-0.030900922,-0.062997607,0.232229035,0.157713507913388,0.172473110014991,0.227680437554994,107,21,83,0.196261682242991,0.321656153925913,0.029553834097712,"protein_coding"
"1810059C17Rik_chr2_18054193_18056613_-_ENSMUSG00000086340.1_ENSMUSG00000086340.1.unspliced",-0.011378111,-0.070123093,-0.044068272,0.0388054091939962,0.028660580122099,0.0313465643290918,NA,NA,NA,NA,NA,NA,"lncRNA"
"1810062G17Rik_chr3_36475937_36482299_+_ENSMUSG00000027713.6_ENSMUSG00000027713.6.unspliced",0.093976316,0.579455373,0.680970959,0.406259543337799,0.371127445172055,0.289148729255637,56,17,39,0.303571428571429,0.23640434290548,0.0509300462798149,"protein_coding"
"1810062O18Rik_chr14_20546079_20570687_+_ENSMUSG00000084925.8_ENSMUSG00000084925.8.unspliced",-0.058670709,0.561711099,0.593411944,0.0793036485195806,0.213723221263822,0.280790905585125,54,17,33,0.314814814814815,0.0979570134988962,-0.0117409614003765,"lncRNA"
"2010001A14Rik_chr11_57795499_57801417_-_ENSMUSG00000087165.7_ENSMUSG00000087165.7.unspliced",-0.015012849,0.383897692,0.561420368,0.297951632629093,0.334250566775394,0.230823243472322,56,14,40,0.25,0.155930553296848,-0.0129137647487335,"lncRNA"
"2010008C14Rik_chr6_125083437_125084029_+_ENSMUSG00000107761.1_ENSMUST00000203956.1.monoexonic.unspliced",0.000876535,-0.082726053,-0.103460193,0.122937651767668,0.0438610588429906,0.0637014155528923,NA,NA,NA,NA,NA,NA,"others"
"2010010A06Rik_chr18_75288655_75297329_-_ENSMUSG00000102047.1_ENSMUSG00000102047.1.unspliced",-0.081000029,-0.053778911,-0.016452203,0.00218165719132942,0.268230477911408,0.324576353321524,49,19,25,0.387755102040816,0.0610294631131836,-0.0320825211176088,"others"
"2010109A12Rik_chr5_93206518_93213475_+_ENSMUSG00000029384.5_ENSMUSG00000029384.5.unspliced",0.284937931,0.370172116,0.416626163,0.278233745945496,0.425074570822739,0.376542489029864,NA,NA,NA,NA,NA,NA,"protein_coding"
"2010110E17Rik_chr8_86885688_86886566_+_ENSMUSG00000098434.1_ENSMUST00000184161.1.monoexonic.unspliced",0.070260347,0.346387132,0.584907847,-0.0928550714786528,0.0430640849200883,0.0526670215387666,58,25,28,0.431034482758621,0.264137897592503,-0.00413256900096675,"lncRNA"
"2010110K18Rik_chr18_34751809_34758685_+_ENSMUSG00000097755.2_ENSMUSG00000097755.2.unspliced",0.23764431,0.085442114,-0.03267907,0.354273049465677,0.556501615428258,0.490619327305851,75,21,54,0.28,0.192268442934322,0.00172685685985745,"lncRNA"
"2010110K18Rik_chr18_34751809_34758685_+_ENSMUSG00000097755.2_ENSMUST00000181453.2",-0.001640144,-0.131446715,-0.190307606,0.335294422082841,0.573872652465711,0.469882494531492,NA,NA,NA,NA,NA,NA,"lncRNA"
"2010204K13Rik_chrX_7411817_7445143_-_ENSMUSG00000063018.6_ENSMUSG00000063018.6.unspliced",0.682924742,0.552612885,0.411775678,0.0721582966731912,0.120601472194755,0.113905085541658,60,18,37,0.3,0.235049575120896,-0.0210948320637119,"lncRNA"
"2010300C02Rik_chr1_37611677_37720085_-_ENSMUSG00000026090.16_ENSMUSG00000026090.16.unspliced",-0.075553553,0.256827178,0.576423371,0.177356753081763,0.264869765680587,0.257946462799207,81,17,62,0.209876543209877,0.176137203671241,-0.0258366863905325,"protein_coding"
"2010310C07Rik_chr6_42370671_42381215_+_ENSMUSG00000101268.6_ENSMUSG00000101268.6.unspliced",0.046381409,0.196801305,0.621669223,-0.00696612228786213,0.0704910901232435,0.104028447590192,50,25,24,0.5,0.0884417478315439,-0.0179267291376142,"lncRNA"
