"target_id","length.x","Median_tpm","chrom_average","cyto_average","chrom_enrichment","alyref_rpm_less_igg","ciz1_rpm_less_igg","hnrnpc_rpm_less_igg","hnrnpk_rpm_less_igg","hnrnpl_rpm_less_igg","hnrnpm_rpm_less_igg","hnrnpu_rpm_less_igg","khdrbs1_rpm_less_igg","lbr_rpm_less_igg","matrin3_rpm_less_igg","nudt21_rpm_less_igg","nxf1_rpm_less_igg","pabpn1_rpm_less_igg","ptbp1_rpm_less_igg","rbm15_rpm_less_igg","ring1b_rpm_less_igg","rybp_rpm_less_igg","safb_rpm_less_igg","sfpq_rpm_less_igg","spen_rpm_less_igg","srsf1_rpm_less_igg","supt16h_rpm_less_igg","tia1_rpm_less_igg","u2af35_rpm_less_igg","u2af65_rpm_less_igg","xrn2_rpm_less_igg","ythdc1_rpm_less_igg"
"1700012D14Rik_chr7_111083064_111122684_-_ENSMUSG00000110424.1_ENSMUSG00000110424.1.unspliced",39621,0.660561,7.387735,0.148138,0.980342291,0,0.337887,12.7903,7.25135,7.55094,1.63746,9.36867,3.84975,0.351008,4.0421,3.31606,0.849199,2.23748,5.62883,0.164488,0.511658,0.615879,7.38901,0.212115,0.614037,0,0.221437,1.382,2.04507,1.48127,0.514589,0.807547
"1700012D14Rik_chr7_111083064_111122684_-_ENSMUSG00000110424.1_ENSMUST00000210788.1",547,0.496755,10.70935,1.19114,0.899908323,0,0,0.0150408,0.0593448,0.0319423,0,0,0,0,0,0.155915,0,0.0526641,0,0.257356,0,0,0,0,0,0,0,0,0.17501,0.29097,0,0.739786
"1700016A09Rik_chr8_120536892_120537726_-_ENSMUSG00000102737.1_ENSMUST00000192004.1.monoexonic.unspliced",835,0.280591,3.6403,1.13301,0.76263641,0,0.223406,0,0,0,0,0,0.410896,0,0,-0.034922,0,0,0,0.389428,0,0,0.230522,0,0,0,0,0,0,0,0,0.285561
"1700017B05Rik_chr9_57253117_57262612_-_ENSMUSG00000032300.7_ENSMUSG00000032300.7.unspliced",9496,6.41902,52.5935,2.189105,0.960040144,0,0,0.811986,5.59387,1.16498,0,9.98988,0,0,45.7654,0,0.0094096,0,6.75541,0,0,0,1.66534,0.0223175,3.45346,0,0,0,0.0130848,0,0,0
"1700018L02Rik_chr19_29046245_29048729_+_ENSMUSG00000100075.1_ENSMUST00000187897.1.monoexonic.unspliced",2485,0.0981391,1.5730055,0.4771945,0.767244903,0,0,0,0.310866,0,0,0,0,0,0,0.136426,0,0,0.308651,0.185386,0,0,0.306243,0.133905,0,0,0,0,0,0.219332,0,0.185608
"1700019A02Rik_chr1_53158577_53187636_-_ENSMUSG00000060715.9_ENSMUSG00000060715.9.unspliced",29060,0.2248145,2.707255,0.05781085,0.979092415,0,0,0.584841,1.83015,1.14857,2.75917,2.38794,0,0,9.5968,1.23063,0.0836141,0,3.16745,0.111928,0.37014,0.218788,0.74295,0.08927,0,0,0.0882756,0.963322,2.34883,3.77805,0.418243,0.168439
"1700019D03Rik_chr1_52922324_53020179_-_ENSMUSG00000043629.12_ENSMUSG00000043629.12.unspliced",97856,0.10297815,1.0750275,0.0379547,0.965898197,0,0,1.54962,3.2979,1.65982,1.59576,2.11027,0,0.0920315,14.7253,0.278077,0.288801,0,3.49264,0,0.178144,0.425853,0.808281,0.319378,1.30353,0,0.201312,2.23079,0.143977,1.24033,0.778981,0.713818
"1700019D03Rik_chr1_52922324_53020179_-_ENSMUSG00000043629.12_ENSMUST00000114492.7",3565,1.24722,2.89276,0,1,0,0.212879,0,0,0,0,0,0,0,0,0,0,0.28161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700019L13Rik_chr9_119983146_119988092_+_ENSMUSG00000111639.1_ENSMUSG00000111639.1.unspliced",4947,0.07542655,2.54901e-05,0,1,0,0,0,0.00254065,0,0,0,0,0,0,0,0.175508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700020D05Rik_chr19_5502767_5503787_-_ENSMUSG00000100937.1_ENSMUST00000189704.1.monoexonic.unspliced",1021,0.08355615,1.211135,0.0558215,0.955940476,0,0.111407,0,0,0,0,0,0.386066,0,0,1.82514,1.69588,0,0,1.06514,0,0,2.79059,0,0,1.06245,0,0,0.158468,0,0,6.14182
"1700021A07Rik_chr10_21419358_21426565_+_ENSMUSG00000037535.5_ENSMUSG00000037535.5.unspliced",7208,0.120351,0.92575,0.0178748,0.981057302,0,0,0.0138614,0,0,0,0,0,0,0.212646,0,0.0594877,0,0,0,0,0,0.0308258,0,0,0,0,0,0,0,0,0.390534
"1700022H01Rik_chr10_61674789_61680255_-_ENSMUSG00000112581.1_ENSMUSG00000112581.1.unspliced",5467,0.0721763,1.536733,0.06364105,0.96023364,0,0,0.0300911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446973,0,0,0,0,0,0,0,0,0
"1700022N22Rik_chr17_25985808_25991030_+_ENSMUSG00000097523.2_ENSMUSG00000097523.2.unspliced",5223,0.3814175,8.38971,2.4668025,0.772781314,0,0,0,0.290436,0.186668,0,0.395854,0,0.0907576,0,0,0.212389,0,0,0,0.189498,0,0.123135,0,0.194742,0.179554,0.377229,0.124998,0,0,0,0.0329765
"1700022N22Rik_chr17_25985808_25991030_+_ENSMUSG00000097523.2_ENSMUST00000180932.2",821,0.2580145,2.56066,0.6266865,0.803383002,0,0,0,0,0.0367914,0,0.0836851,0,0.0229768,0,0,0.403011,0,0,0,0.0565622,0,0.204549,0,0,0,0.0385271,0,0,0,0.111531,1.60467
"1700024B05Rik_chr14_41943995_42003821_+_ENSMUSG00000052334.11_ENSMUSG00000052334.11.unspliced",59827,0.386371,0.5707615,0.003829305,0.993335596,0,0,0.0601659,0.106579,0.0346679,0.132436,0.095702,0,0,0.353418,0.159863,0.0836204,0,0.0234403,0,0,0,1.16941,0,0,0.130426,0,0.109449,0,0,0,0.603975
"1700024J04Rik_chr11_49586641_49588462_-_ENSMUSG00000069890.3_ENSMUSG00000069890.3.unspliced",1822,1.65141,7.390995,0.7987535,0.902469105,0,0,0,1.95976,1.77176,0,0,0,0,0.00650653,0.471764,0.0143372,0.0914198,0,0,0,0,0,0,0.0355842,0,0,0,0.434964,0.980901,0,1.13255
"1700024J04Rik_chr11_49586641_49588462_-_ENSMUSG00000069890.3_ENSMUST00000093146.3",1821,3.402555,15.82725,1.701535,0.902929096,0,0,0,3.83044,3.31178,0,0,0,0,0.0128249,0.963081,0.0274699,0.191889,0,0,0,0,0,0,0.0634746,0,0,0,0.844489,1.74928,0,2.27278
"1700025G04Rik_chr1_151852403_152090125_-_ENSMUSG00000032666.16_ENSMUSG00000032666.16.unspliced",237723,2.94156,39.52735,0.4754255,0.988115187,0.20455,10.9288,115.571,247.67,269.155,135.303,397.298,45.1336,5.06004,328.536,28.23,25.7326,17.2666,148.354,19.5254,5.38112,3.31133,258.363,242.171,360.828,6.11678,2.52569,204.396,25.8924,41.0144,68.0466,12.7719
"1700025M24Rik_chr5_73268581_73284187_-_ENSMUSG00000100175.6_ENSMUSG00000100175.6.unspliced",15607,0.743575,5.86867,0.253388,0.95861065,0,0,0,1.93697,0.654016,0,1.14032,0,0,2.47885,2.74496,1.88821,2.10152,1.88817,0,0,0,0.810213,0,0.325316,1.3523,0,2.81795,1.79822,2.30436,0,2.76039
"1700025M24Rik_chr5_73268581_73284187_-_ENSMUSG00000100175.6_ENSMUST00000191524.2",725,9.209935,39.11895,4.113125,0.904859413,-0.0913829,-0.11259,0,-0.230728,-0.128674,0,-0.216042,-0.11259,-0.0666364,-0.128674,0.268126,0.119781,13.9829,-0.188437,0,0,0,-0.237306,-0.02332,-0.236558,0.318874,0.002991,-0.107207,0.362835,0.787074,-0.11259,11.223
"1700026J14Rik_chr6_48536582_48537474_-_ENSMUSG00000097716.1_ENSMUST00000180937.1",794,0.232851,0.7174705,0.2018475,0.780437781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700026N04Rik_chr13_47106419_47109519_+_ENSMUSG00000114681.1_ENSMUSG00000114681.1.unspliced",3101,0.943582,9.641515,0.5931445,0.942045507,0,0,0,1.98407,2.71952,0.154146,0.862072,0,0,1.68894,0.66893,0.278739,0,0.77134,0.399796,0,0,2.09218,0,0,0.572068,0,0.740314,0,0.243294,0.363006,0.229074
"1700027I24Rik_chr9_36668856_36693189_-_ENSMUSG00000098304.2_ENSMUSG00000098304.2.unspliced",24334,0.09845765,1.499065,0.06844505,0.956335176,0,0,0.30287,1.74663,0.950226,-0.039783,0.544374,0.174121,0.120627,7.25948,0.0839204,0,0,1.33924,0,0,0.0967983,1.47207,0,0,0,0,0.534343,0.291952,0,0.239605,0.278021
"1700027I24Rik_chr9_36668856_36693189_-_ENSMUSG00000098304.2_ENSMUST00000183612.1",696,0.12427725,0.2332185,0.075255,0.756040632,0,0,0.0669798,0.176667,0,0.0823796,0,0,0,0.0733215,0.134698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700027J07Rik_chr10_43745809_43765836_+_ENSMUSG00000111422.1_ENSMUSG00000111422.1.unspliced",20028,0.0898365,0.711472,0.03328135,0.955312252,0,0,0.165561,0,0,0.232914,0,0.125389,0,1.56721,0,0.2428,0,0.596078,0,0,0,1.36371,0,0,0.171512,0,0.263898,0,0.2825,0.21555,1.89617
"1700028E10Rik_chr5_151368675_151432118_+_ENSMUSG00000097321.5_ENSMUSG00000097321.5.unspliced",63444,0.1577175,1.99066,0.0348947,0.982772768,0,0,1.18322,1.00037,2.31569,0.133536,3.77361,0.472311,0.24,0.0579954,0.206721,0.710285,0.0272413,0.040083,0.0367289,0.300541,0,2.99225,0.125863,0.0577616,0.187816,0,0.701269,0.0442971,0.227374,0.357734,0.752149
"1700028I16Rik_chr10_82812123_82824242_+_ENSMUSG00000056821.13_ENSMUSG00000056821.13.unspliced",12120,0.0676538,1.087256,0.0550779,0.951784763,0,0,0.238566,0,0,0,0.327567,0,0,0.104069,0,0,0,0,0,0,0,0.231877,0,0,0,0,0,0,0.14125,0,0.135798
"1700028J19Rik_chr7_44229811_44246695_-_ENSMUSG00000038782.7_ENSMUSG00000038782.7.unspliced",16885,0.366957,3.41449,0.11525895,0.967346417,0,0,0.354717,1.69573,2.76049,1.04363,1.66922,0,0,1.01529,0.108046,0.1656,0.0885388,3.42927,0,0,0.349112,3.16062,0.719391,0.326821,0.24744,0,0.559845,0.191827,0,1.18018,0
"1700028N14Rik_chr11_103264860_103267745_-_ENSMUSG00000078635.3_ENSMUSG00000078635.3.unspliced",2886,0.5493035,15.719505,0.0974035,0.993841812,0,0.577346,1.27499,1.57452,0,3.80989,0.165852,0.347388,0,0.0878381,0,0.0185145,1.25362,0,0.71122,0,0,1.50573,2.16489,3.11165,0.243195,0,2.52426,0.605735,0.109704,0,0
"1700029J07Rik_chr8_45953606_45975440_-_ENSMUSG00000071103.10_ENSMUSG00000071103.10.unspliced",21835,0.1617525,1.688655,0.0560551,0.967871396,0,0,0.55852,0.178165,3.06721,0,0.529798,0.242737,0,1.84825,1.02095,0.137871,0.616195,0.252925,0,0.339277,0,0.313289,0.16492,0.170677,0.628191,0.226241,0.88746,2.53854,2.91988,0,1.15003
"1700029J07Rik_chr8_45953606_45975440_-_ENSMUSG00000071103.10_ENSMUST00000095323.7",2740,0.81443,9.530975,0.712383,0.930454154,0,0,1.61582,0,0,0,0.846384,0,0,0,0,0,1.0709,0,0,0.120854,0,2.24475,0,0,2.71731,0.223942,0.532288,2.01002,1.18998,0,5.36252
"1700030C10Rik_chr12_20804381_20815779_-_ENSMUSG00000099759.1_ENSMUSG00000099759.1.unspliced",11399,4.992845,35.74255,2.16089,0.942989607,0.0249601,0.10198,6.98364,9.4433,0.347366,42.4767,14.5786,0.154636,0,19.3918,0.225978,-0.0104657,2.20776,0.118328,0.865368,0,0.500712,16.4819,0.86278,7.57329,0,0,13.88,0.0172992,1.37805,0.335433,0.9504
"1700030J22Rik_chr8_116969594_116978959_-_ENSMUSG00000031847.8_ENSMUSG00000031847.8.unspliced",9366,0.2211175,2.219205,0.1278892,0.945511688,0,0,0.16879,0,0,0.258257,0.288746,0,0,0,0.11436,0,0.0377754,0,0,0.143318,0.0910314,0.0891252,0.0251246,0.0145072,0.0738961,0,0,0,0,0,1.5455
"1700030K09Rik_chr8_72443880_72461001_+_ENSMUSG00000052794.13_ENSMUSG00000052794.13.unspliced",17122,0.747959,8.49155,0.32421,0.963223817,-0.0267842,0.125035,4.80623,6.50879,5.3971,0.417124,3.28139,0.761436,0.183814,5.45941,0.287964,-0.0989698,2.39134,3.19045,0.20147,0.542882,0,3.41522,0.248128,0.676346,0.678796,0,1.28711,0.873329,2.05885,1.73454,1.713
"1700034H15Rik_chr1_191886130_191907527_-_ENSMUSG00000055833.14_ENSMUSG00000055833.14.unspliced",21398,0.10224645,0.6495065,0.06532805,0.908610951,0,0,0.285899,0.249276,0.343096,0.133536,0.688191,0,0,0,0.49583,0.0836141,0,0,0,0,0,0.294993,0.444541,0.182884,0.15437,0.163863,0.628666,0.184085,0,0.268098,0.525655
"1700034P13Rik_chr1_9747648_9791924_+_ENSMUSG00000097893.8_ENSMUSG00000097893.8.unspliced",44277,0.147995,0.9554735,0.16466435,0.852996352,0,0.0266171,2.01838,1.11783,0.625439,0.0911112,0.983522,0.187472,0.137861,1.17566,0.297728,0.382103,0.518889,3.65604,0,0.185759,0,0.826916,0,0.0110138,0,0,0,0.472411,0.414907,0.14569,0.514378
"1700034P13Rik_chr1_9747648_9791924_+_ENSMUSG00000097893.8_ENSMUST00000189431.1",555,0.147368,2.5801215,0.3641875,0.876307989,0,0,-0.0302036,-0.0311208,-0.0315124,-0.0321031,-0.0311198,-0.0321686,-0.0321686,-0.0313158,0,-0.0318397,-0.0321686,-0.0301023,0,0.0428618,0,0.224774,0,0,0,0,0,-0.0138837,-0.0317085,0,-0.00804214
"1700037H04Rik_chr2_131146324_131160081_-_ENSMUSG00000027327.16_ENSMUSG00000027327.16.unspliced",13758,1.97235,18.6435,0.687581,0.964431322,0,0,5.18202,4.99447,2.00643,9.11224,7.43562,0,-0.0118701,5.2491,0,-0.0151522,0,12.5815,0.223524,0,0,2.47667,1.1189,3.9826,0.0429644,0,4.91469,3.14124,3.32231,1.59477,0
"1700039E22Rik_chr19_44828493_44835938_-_ENSMUSG00000092369.1_ENSMUSG00000092369.1.unspliced",7446,0.06333645,0.882947,0.01484495,0.983465044,0,0,0,0.27195,0.151443,0,0.436079,0,0,0.157899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700040L08Rik_chr6_71543192_71544114_-_ENSMUSG00000107406.1_ENSMUST00000205011.1",541,0.1210106,2.1711005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700041G16Rik_chr8_22805766_22809537_+_ENSMUSG00000054822.5_ENSMUSG00000054822.5.unspliced",3772,0.162884,1.158665,0.0916261,0.926716186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152231,0.425325,0,0,1.04599,0,0,0,0,0,0,0,0,0
"1700047K16Rik_chr11_58322988_58324439_+_ENSMUSG00000087347.1_ENSMUST00000145068.1",886,0.0712965,10.88885,0,1,0,0,0,0,0,0.240683,0,0,0,0,0,0,1.01891,0,0,0,0,0,0,0,0,0.115581,0,0,0,0,0.188261
"1700052K11Rik_chr11_105177726_105181433_-_ENSMUSG00000099681.1_ENSMUST00000190120.1.monoexonic.unspliced",3708,4.81549,19.03035,4.86472,0.796413235,0.364928,0,0,0,0,0,0.155964,0,2.22067,-0.0047949,0.292341,0,0,13.8568,0,0,0,13.0388,0,0,0,0,0,0,0,0,84.3805
"1700055C04Rik_chr9_64038465_64041465_-_ENSMUSG00000093616.1_ENSMUSG00000093616.1.unspliced",3001,1.12388,11.2319,0.538332,0.954263263,0,0,0.348149,0.972156,1.25844,0,0.536721,0,0,2.86072,0,0,0,6.64012,0,0.182249,0,0.971656,0,0.577886,0,0,0,0,0,0,0
"1700055D18Rik_chr4_45011687_45015406_+_ENSMUSG00000070997.4_ENSMUST00000186030.1.monoexonic.unspliced",3720,0.546398,3.054005,0.5232045,0.853739486,0,0,0.150408,0.726279,0,0,0,0.181321,0.361881,0,1.27797,0.379456,0.719787,0.195726,0.837385,0.360738,0,2.24155,0,0,0.702133,0.516749,0.0181293,0.377547,0.234247,0,5.40395
"1700056N10Rik_chr16_17047520_17049111_+_ENSMUSG00000084792.1_ENSMUSG00000084792.1.unspliced",1592,3.981645,63.28685,0.450604,0.992930311,0,0,0,0,0,0,3.03087,0,0,0,2.54115,0,0,0,0,0,0,0,0,0,1.00976,0,1.39897,3.69558,0,0,0
"1700058P15Rik_chr7_19258492_19259739_+_ENSMUSG00000089636.1_ENSMUSG00000089636.1.unspliced",1248,0.1982125,25.4817,2.690485,0.904498533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700063J08Rik_chr17_28951855_28952408_-_ENSMUSG00000117080.1_ENSMUST00000233094.1.monoexonic.unspliced",554,0.5093815,4.043895,0.944413,0.810674682,0,0,0,0,0,0,0,0,0,0,0,0,0.138277,0,0,0,0,0,0,0,0,0.157288,0,0,0,0,0.936081
"1700066M21Rik_chr1_57377620_57385423_+_ENSMUSG00000038323.3_ENSMUSG00000038323.3.unspliced",7804,0.7141865,5.222825,0.353235,0.936651507,0,0,0,1.39227,0.710234,0,1.3238,0,0,3.72014,0.229236,0.112253,0,0.237745,0.205602,0,0,0.142729,0,0,0,0.032012,0.661412,0,0.569533,0.317981,0
"1700067K01Rik_chr8_84001502_84004770_+_ENSMUSG00000046408.15_ENSMUSG00000046408.15.unspliced",3269,0.585949,6.466075,0.1677965,0.974706097,0,0,0,1.45255,0,0,0.236442,0,0,0,0,0,0,0,0,0,0,0.511282,0,0,0,0,0,0,0,0,3.53722
"1700082M22Rik_chr8_104641807_104658558_+_ENSMUSG00000023737.14_ENSMUSG00000023737.14.unspliced",16752,0.08548795,1.737727,0.0490226,0.972563251,0,0,0.0150427,0,1.78004,0.214662,0,0,0,2.36557,0,0.209035,0,0.717795,0,0,0,-0.0160843,0.111587,0,0,0,0,0,0,0,0.141659
"1700084C06Rik_chr9_21091755_21128393_+_ENSMUSG00000086016.1_ENSMUSG00000086016.1.unspliced",36639,0.46649,6.765305,0.7326845,0.902282539,0.217112,0.399374,0.641665,8.2504,4.73071,1.05774,6.70168,1.85713,1.79823,1.52611,2.03915,1.14382,1.07397,9.89937,1.76146,0.887867,0.810815,10.6193,0.883538,1.02792,2.23673,0,5.64199,0.149135,0.39973,3.23972,10.2316
"1700084E18Rik_chr2_30236795_30238223_-_ENSMUSG00000100747.4_ENSMUSG00000100747.4.unspliced",1429,1.072205,5.97605,1.4604945,0.803605761,0.345924,0,0.172447,0.209556,0,0,0.49246,0.125389,0.106842,0.211098,0.473034,0.893969,0.879988,0,0.857362,0.22298,0.148539,0,0.0142754,0.267561,0.211942,0.150742,0.419156,0.26387,0.297414,0.243433,1.30839
"1700086D15Rik_chr11_65151910_65159891_-_ENSMUSG00000020548.10_ENSMUSG00000020548.10.unspliced",7982,1.113445,14.307035,0.1286486,0.991088153,0,0,11.5887,-0.134589,0,6.74408,-0.0867088,0.0915307,0,4.12676,0.624815,0.0894834,0,0,0.0242104,0,0.211086,5.94444,5.94186,7.9395,0,0,4.7714,0,0,0.309079,0
"1700086P04Rik_chr4_129050097_129057983_-_ENSMUSG00000085085.2_ENSMUSG00000085085.2.unspliced",7887,1.31927,11.96935,0.795522,0.937678811,0,0.223406,2.16477,5.53373,5.95011,0.309832,3.70946,0,0,2.17083,2.42499,0.390741,0,0.165936,0.236457,0.220808,0.28823,9.68448,0.21573,2.07741,1.89282,0,3.1462,2.71659,3.32499,0.665961,18.5929
"1700088E04Rik_chr15_79129349_79141253_-_ENSMUSG00000033029.12_ENSMUST00000187550.6",1168,0.566858,3.395185,0.510265,0.869345402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700092M07Rik_chr19_8740718_8741225_+_ENSMUSG00000090840.2_ENSMUSG00000090840.2.unspliced",508,0.977446,11.2391,0.1943375,0.983002706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65898,0,0,2.74836,0,0,0,0,0,6.64209
"1700093J21Rik_chr16_96082676_96089070_+_ENSMUSG00000117289.1_ENSMUSG00000117289.1.unspliced",6395,0.510407,2.833375,0.190772,0.936917088,0,0,0.24906,3.56335,2.09143,0.67832,3.08043,0.349479,0.333891,0,0.642848,0.417996,0.532201,0,0.415526,0.0889839,0,2.43608,1.20233,2.01255,0.702565,0.343356,2.62956,0.308163,0,2.12012,1.19908
"1700093K21Rik_chr11_23516203_23521155_-_ENSMUSG00000020286.13_ENSMUSG00000020286.13.unspliced",4953,0.145539,1.32322,0.0614205,0.955641555,0,0,0.105308,0.296724,0,0,0.21004,0,0,0,0.117252,0.268523,0.125636,0.23922,0,0,0,0,0,0,0.53025,0.0695358,0,0.0847882,1.59045,0.0864526,0
"1700093K21Rik_chr11_23516203_23521155_-_ENSMUSG00000020286.13_ENSMUST00000239488.1",1002,0.239312,1.353045,0.0231026,0.983212121,0.140408,0,0.0752038,0,0,0,0,0,0.152796,0,0.40092,0,0.595578,0,0.0214915,0,0,0,0,0,0.0992851,0.434496,0,0.252846,0,0.0851303,0.916743
"1700094D03Rik_chr3_90062796_90068347_+_ENSMUSG00000118506.1_ENSMUSG00000118506.1.unspliced",5552,0.400681,4.72308,0.43903565,0.914950443,0,0,6.23896,8.24061,0,1.68853,3.19751,0,0,0,7.01901,1.29691,0,5.40485,0,0,0,0.30388,0,0.0119582,5.24645,1.09052,2.81641,10.9388,22.157,0,1.02676
"1700094D03Rik_chr3_90062796_90068347_+_ENSMUSG00000118506.1_ENSMUST00000029551.2",3097,0.427587,6.05785,0.2718055,0.957058405,1.4485,0,0,1.8589,3.22096,0,0,0,0.257338,9.58248,0,0.247717,5.22837,1.82632,0.754143,0,0,0,0,0,0,0,0,0,0,0.317428,3.20315
"1700094D03Rik_chr3_90062796_90068347_+_ENSMUSG00000118506.1_ENSMUST00000238911.1",625,2.901215,20.26662,6.113065,0.768266187,1.95682,0,0.0299033,-0.00511346,0,0,0,0,0,0,3.65399,0.92903,9.83767,0,0,0,0,0,0,0.0100549,2.39903,0,0,1.76668,3.39159,0,11.9896
"1700102H20Rik_chr17_3557824_3559862_+_ENSMUSG00000116852.1_ENSMUSG00000116852.1.unspliced",2039,0.1884145,1.587375,0.0584683,0.964475172,0,0,0.0811586,0,0,0,0,0,0,0,-0.0241264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700102P08Rik_chr9_108392805_108410934_+_ENSMUSG00000032611.9_ENSMUSG00000032611.9.unspliced",18130,0.09035395,1.1391085,0.038633,0.967197386,0,0,0.341844,0.414766,0.543105,0,0.21897,0,0,0,0.139831,-0.00846983,0,0,0.381496,0,0,1.55945,0.0892735,0,0.197533,0,0.201468,-0.0080444,-0.00846814,0.125738,-0.0084765
"1700102P08Rik_chr9_108392805_108410934_+_ENSMUSG00000032611.9_ENSMUST00000035234.5",1101,0.125911,2.6782655,0.094153,0.966039398,0,0,0.191289,0,0,0,0,0,0,0,0,0.177292,0.247236,0,0,0,0,0.459662,0,0,0.365475,0.102676,0,0,0.361008,0,0.724605
"1700102P08Rik_chr9_108392805_108410934_+_ENSMUSG00000032611.9_ENSMUST00000192995.5",658,0.1863465,0.4337215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700108F19Rik_chr14_76672963_76687169_+_ENSMUSG00000101009.6_ENSMUSG00000101009.6.unspliced",14207,0.11199535,2.35874,0.04904775,0.979629538,0,0,0.270734,0.418463,0,0.346436,0.956066,0,0.359469,1.23257,0.412368,0.61656,1.14407,0.876522,0,0,0,0.681252,0.133905,0.253049,0,0.110719,0.079392,0.0020432,-0.0241264,0.125738,1.69662
"1700109H08Rik_chr5_3571566_3584356_+_ENSMUSG00000008307.11_ENSMUSG00000008307.11.unspliced",12791,3.29429,34.78515,0.890429,0.975040938,0,0,10.6827,38.4123,42.6816,1.76733,35.4932,0.426335,0.0229768,0,2.30417,0.742711,0.655236,0,0,0,1.01517,2.57358,0.665711,1.01991,1.12463,0.349735,5.43774,11.0888,25.6618,2.14751,0
"1700109H08Rik_chr5_3571566_3584356_+_ENSMUSG00000008307.11_ENSMUST00000008451.11",773,0.7155845,15.61985,1.253109,0.925732706,0,0,-0.0321686,0.0197816,0.0956004,0,0,0.0266066,0,0,0.104257,0,1.48519,0,0,0,0,-0.133748,0,0,0.651828,0,0.0190874,0.610204,0.336811,0,0
"1700110C19Rik_chr17_10324602_10329307_+_ENSMUSG00000099384.6_ENSMUSG00000099384.6.unspliced",4706,0.166808,2.48166,0.0133235,0.994659885,0,0,0,0,0,0.0141578,0.724541,0,0,0,0.155915,0.0836141,0,0,0,0,0,0.544136,0.133905,0,0,0,0,0,0,0,0
"1700112D23Rik_chr3_28702667_28781108_-_ENSMUSG00000091329.2_ENSMUSG00000091329.2.unspliced",78442,0.07058635,0.6856335,0.0557585,0.924792148,0.100197,0,0.714027,0.0162764,1.30159,0.902346,0.898196,0,0,0.024856,0.326907,0.376286,0.267731,0,0,0,0,1.38617,0,0,-0.0241264,0,-0.00108578,0.155928,0,0.1437,2.31692
"1700112J16Rik_chr7_67204082_67222536_-_ENSMUSG00000097527.2_ENSMUSG00000097527.2.unspliced",18455,0.177313,1.041706,0.04344445,0.959964584,0,0.2661,0.079072,0.304118,0.471092,0.421218,0.702944,0.293827,0.344652,0,0.663581,0.151144,0,0,0.652317,0.184678,0,1.79147,0,0.0618121,0.257316,0,0.265011,0.13805,0,0.0898125,6.76707
"1700113A16Rik_chr3_88171556_88177785_-_ENSMUSG00000096935.5_ENSMUSG00000096935.5.unspliced",6230,0.313366,7.804565,0.4921055,0.940686387,0,0,0,0.216052,0.391124,0,0.372987,0,0,0,0,0,0.0920518,0,0,0,0,0.169594,0,0,0,0,0,0,0,0.167997,0.0252116
"1700120B22Rik_chr10_63243068_63244153_-_ENSMUSG00000045391.4_ENSMUSG00000045391.4.unspliced",1086,0.258822,2.345001,0.45039,0.838881216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151269
"1700120C14Rik_chr15_99249511_99262044_+_ENSMUSG00000100599.2_ENSMUSG00000100599.2.unspliced",12534,0.212437,2.395545,0.37588595,0.864371165,-0.0160843,0,0,0.474758,0,0.524176,0.46789,0,0,0,0,0.362928,0.968626,0,0,0,0,0.439081,0.191006,0.201863,0.10608,0,0,0,0,0,1.74385
"1700122E12Rik_chr8_84847188_84848415_+_ENSMUSG00000087685.1_ENSMUSG00000087685.1.unspliced",1228,0.8698555,4.12221,0.460939,0.899427446,0,0,0.360978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378375,0,0,0,0,0,0,0,0,2.1991
"1700123M08Rik_chr4_11966565_11994280_+_ENSMUSG00000085614.1_ENSMUSG00000085614.1.unspliced",27716,0.430038,5.10664,0.0825723,0.984087701,0,0,1.12493,1.80755,2.94515,2.37827,4.92061,0.418938,-0.00804214,9.78456,0,0.458503,0.483362,1.5265,0,0.42077,0.175089,2.62653,0.381895,0.821253,0.217103,0,1.0639,0.135707,0,0.420626,1.55582
